ENTREZID,L1000,SYMBOL,ALIAS
57019,CIAPIN1,CIAPIN1,DRE2
57019,CIAPIN1,CIAPIN1,PRO0915
57019,CIAPIN1,CIAPIN1,CIAPIN1
5423,POLB,POLB,POLB
11007,CCDC85B,CCDC85B,DIPA
11007,CCDC85B,CCDC85B,CCDC85B
55129,ANO10,ANO10,SCAR10
55129,ANO10,ANO10,TMEM16K
55129,ANO10,ANO10,ANO10
6915,TBXA2R,TBXA2R,BDPLT13
6915,TBXA2R,TBXA2R,TXA2-R
6915,TBXA2R,TBXA2R,TBXA2R
23061,TBC1D9B,TBC1D9B,GRAMD9B
23061,TBC1D9B,TBC1D9B,TBC1D9B
1282,COL4A1,COL4A1,BSVD
1282,COL4A1,COL4A1,BSVD1
1282,COL4A1,COL4A1,COL4A1s
1282,COL4A1,COL4A1,PADMAL
1282,COL4A1,COL4A1,RATOR
1282,COL4A1,COL4A1,COL4A1
7982,ST7,ST7,ETS7q
7982,ST7,ST7,FAM4A
7982,ST7,ST7,FAM4A1
7982,ST7,ST7,HELG
7982,ST7,ST7,RAY1
7982,ST7,ST7,SEN4
7982,ST7,ST7,TSG7
7982,ST7,ST7,ST7
2222,FDFT1,FDFT1,DGPT
2222,FDFT1,FDFT1,ERG9
2222,FDFT1,FDFT1,SQS
2222,FDFT1,FDFT1,SQSD
2222,FDFT1,FDFT1,SS
2222,FDFT1,FDFT1,FDFT1
4817,NIT1,NIT1,NIT1
5867,RAB4A,RAB4A,HRES-1
5867,RAB4A,RAB4A,HRES-1/RAB4
5867,RAB4A,RAB4A,HRES1
5867,RAB4A,RAB4A,RAB4
5867,RAB4A,RAB4A,RAB4A
4638,MYLK,MYLK,AAT7
4638,MYLK,MYLK,KRP
4638,MYLK,MYLK,MLCK
4638,MYLK,MYLK,MLCK1
4638,MYLK,MYLK,MLCK108
4638,MYLK,MYLK,MLCK210
4638,MYLK,MYLK,MMIHS
4638,MYLK,MYLK,MSTP083
4638,MYLK,MYLK,MYLK1
4638,MYLK,MYLK,smMLCK
4638,MYLK,MYLK,MYLK
10797,MTHFD2,MTHFD2,NMDMC
10797,MTHFD2,MTHFD2,MTHFD2
4154,MBNL1,MBNL1,EXP
4154,MBNL1,MBNL1,MBNL
4154,MBNL1,MBNL1,MBNL1
3775,KCNK1,KCNK1,DPK
3775,KCNK1,KCNK1,HOHO
3775,KCNK1,KCNK1,K2P1
3775,KCNK1,KCNK1,K2p1.1
3775,KCNK1,KCNK1,KCNO1
3775,KCNK1,KCNK1,TWIK-1
3775,KCNK1,KCNK1,TWIK1
3775,KCNK1,KCNK1,KCNK1
3162,HMOX1,HMOX1,HMOX1D
3162,HMOX1,HMOX1,HO-1
3162,HMOX1,HMOX1,HSP32
3162,HMOX1,HMOX1,bK286B10
3162,HMOX1,HMOX1,HMOX1
4312,MMP1,MMP1,CLG
4312,MMP1,MMP1,CLGN
4312,MMP1,MMP1,MMP1
3553,IL1B,IL1B,IL-1
3553,IL1B,IL1B,IL1-BETA
3553,IL1B,IL1B,IL1F2
3553,IL1B,IL1B,IL1beta
3553,IL1B,IL1B,IL1B
8726,EED,EED,COGIS
8726,EED,EED,HEED
8726,EED,EED,WAIT1
8726,EED,EED,EED
4925,NUCB2,NUCB2,HEL-S-109
4925,NUCB2,NUCB2,NEFA
4925,NUCB2,NUCB2,NUCB2
7849,PAX8,PAX8,PAX8
2131,EXT1,EXT1,EXT
2131,EXT1,EXT1,LGCR
2131,EXT1,EXT1,LGS
2131,EXT1,EXT1,TRPS2
2131,EXT1,EXT1,TTV
2131,EXT1,EXT1,EXT1
93594,TBC1D31,TBC1D31,Gm85
93594,TBC1D31,TBC1D31,WDR67
93594,TBC1D31,TBC1D31,TBC1D31
1452,CSNK1A1,CSNK1A1,CK1
1452,CSNK1A1,CSNK1A1,CK1a
1452,CSNK1A1,CSNK1A1,CKIa
1452,CSNK1A1,CSNK1A1,HEL-S-77p
1452,CSNK1A1,CSNK1A1,HLCDGP1
1452,CSNK1A1,CSNK1A1,PRO2975
1452,CSNK1A1,CSNK1A1,CSNK1A1
5993,RFX5,RFX5,RFX5
9847,C2CD5,C2CD5,CDP138
9847,C2CD5,C2CD5,KIAA0528
9847,C2CD5,C2CD5,C2CD5
9488,PIGB,PIGB,EIEE80
9488,PIGB,PIGB,GPI-MT-III
9488,PIGB,PIGB,PIG-B
9488,PIGB,PIGB,PIGB
2542,SLC37A4,SLC37A4,G6PT1
2542,SLC37A4,SLC37A4,G6PT2
2542,SLC37A4,SLC37A4,G6PT3
2542,SLC37A4,SLC37A4,GSD1b
2542,SLC37A4,SLC37A4,GSD1c
2542,SLC37A4,SLC37A4,GSD1d
2542,SLC37A4,SLC37A4,PRO0685
2542,SLC37A4,SLC37A4,TRG-19
2542,SLC37A4,SLC37A4,TRG19
2542,SLC37A4,SLC37A4,SLC37A4
2553,GABPB1,GABPB1,BABPB2
2553,GABPB1,GABPB1,E4TF1
2553,GABPB1,GABPB1,E4TF1-47
2553,GABPB1,GABPB1,E4TF1-53
2553,GABPB1,GABPB1,E4TF1B
2553,GABPB1,GABPB1,GABPB
2553,GABPB1,GABPB1,GABPB-1
2553,GABPB1,GABPB1,GABPB2
2553,GABPB1,GABPB1,NRF2B1
2553,GABPB1,GABPB1,NRF2B2
2553,GABPB1,GABPB1,GABPB1
4144,MAT2A,MAT2A,MATA2
4144,MAT2A,MAT2A,MATII
4144,MAT2A,MAT2A,SAMS2
4144,MAT2A,MAT2A,MAT2A
9097,USP14,USP14,TGT
9097,USP14,USP14,USP14
200081,TXLNA,TXLNA,IL14
200081,TXLNA,TXLNA,TXLN
200081,TXLNA,TXLNA,TXLNA
4313,MMP2,MMP2,CLG4
4313,MMP2,MMP2,CLG4A
4313,MMP2,MMP2,MMP-2
4313,MMP2,MMP2,MMP-II
4313,MMP2,MMP2,MONA
4313,MMP2,MMP2,TBE-1
4313,MMP2,MMP2,MMP2
57178,ZMIZ1,ZMIZ1,MIZ
57178,ZMIZ1,ZMIZ1,NEDDFSA
57178,ZMIZ1,ZMIZ1,RAI17
57178,ZMIZ1,ZMIZ1,TRAFIP10
57178,ZMIZ1,ZMIZ1,ZIMP10
57178,ZMIZ1,ZMIZ1,ZMIZ1
4043,LRPAP1,LRPAP1,A2MRAP
4043,LRPAP1,LRPAP1,A2RAP
4043,LRPAP1,LRPAP1,HBP44
4043,LRPAP1,LRPAP1,MRAP
4043,LRPAP1,LRPAP1,MYP23
4043,LRPAP1,LRPAP1,RAP
4043,LRPAP1,LRPAP1,alpha-2-MRAP
4043,LRPAP1,LRPAP1,LRPAP1
1534,CYB561,CYB561,CYB561A1
1534,CYB561,CYB561,FRRS2
1534,CYB561,CYB561,ORTHYP2
1534,CYB561,CYB561,CYB561
25987,TSKU,TSKU,E2IG4
25987,TSKU,TSKU,LRRC54
25987,TSKU,TSKU,TSK
25987,TSKU,TSKU,TSKU
6499,SKIV2L,SKIV2L,170A
6499,SKIV2L,SKIV2L,DDX13
6499,SKIV2L,SKIV2L,HLP
6499,SKIV2L,SKIV2L,SKI2
6499,SKIV2L,SKIV2L,SKI2W
6499,SKIV2L,SKIV2L,SKIV2
6499,SKIV2L,SKIV2L,SKIV2L1
6499,SKIV2L,SKIV2L,THES2
6499,SKIV2L,SKIV2L,SKIV2L
9650,MTFR1,MTFR1,CHPPR
9650,MTFR1,MTFR1,FAM54A2
9650,MTFR1,MTFR1,MTFR1
256364,EML3,EML3,ELP95
256364,EML3,EML3,EMAP3
256364,EML3,EML3,EMAP95
256364,EML3,EML3,EML3
6919,TCEA2,TCEA2,TFIIS
6919,TCEA2,TCEA2,TCEA2
387,RHOA,RHOA,ARH12
387,RHOA,RHOA,ARHA
387,RHOA,RHOA,EDFAOB
387,RHOA,RHOA,RHO12
387,RHOA,RHOA,RHOH12
387,RHOA,RHOA,RHOA
9813,EFCAB14,EFCAB14,KIAA0494
9813,EFCAB14,EFCAB14,EFCAB14
7538,ZFP36,ZFP36,G0S24
7538,ZFP36,ZFP36,GOS24
7538,ZFP36,ZFP36,NUP475
7538,ZFP36,ZFP36,RNF162A
7538,ZFP36,ZFP36,TIS11
7538,ZFP36,ZFP36,TTP
7538,ZFP36,ZFP36,zfp-36
7538,ZFP36,ZFP36,ZFP36
8324,FZD7,FZD7,FzE3
8324,FZD7,FZD7,FZD7
22794,CASC3,CASC3,BTZ
22794,CASC3,CASC3,MLN51
22794,CASC3,CASC3,CASC3
1459,CSNK2A2,CSNK2A2,CK2A2
1459,CSNK2A2,CSNK2A2,CK2alpha'
1459,CSNK2A2,CSNK2A2,CSNK2A1
1459,CSNK2A2,CSNK2A2,CSNK2A2
11230,PRAF2,PRAF2,JM4
11230,PRAF2,PRAF2,Yip6a
11230,PRAF2,PRAF2,PRAF2
5880,RAC2,RAC2,EN-7
5880,RAC2,RAC2,Gx
5880,RAC2,RAC2,HSPC022
5880,RAC2,RAC2,IMD73A
5880,RAC2,RAC2,IMD73B
5880,RAC2,RAC2,IMD73C
5880,RAC2,RAC2,p21-Rac2
5880,RAC2,RAC2,RAC2
64746,ACBD3,ACBD3,GCP60
64746,ACBD3,ACBD3,GOCAP1
64746,ACBD3,ACBD3,GOLPH1
64746,ACBD3,ACBD3,PAP7
64746,ACBD3,ACBD3,ACBD3
10610,ST6GALNAC2,ST6GALNAC2,SAITL1
10610,ST6GALNAC2,ST6GALNAC2,SIAT7
10610,ST6GALNAC2,ST6GALNAC2,SIAT7B
10610,ST6GALNAC2,ST6GALNAC2,SIATL1
10610,ST6GALNAC2,ST6GALNAC2,ST6GalNAII
10610,ST6GALNAC2,ST6GALNAC2,STHM
10610,ST6GALNAC2,ST6GALNAC2,ST6GALNAC2
90861,HN1L,JPT2,C16orf34
90861,HN1L,JPT2,HN1L
90861,HN1L,JPT2,L11
90861,HN1L,JPT2,JPT2
4846,NOS3,NOS3,ECNOS
4846,NOS3,NOS3,eNOS
4846,NOS3,NOS3,NOS3
1981,EIF4G1,EIF4G1,EIF-4G1
1981,EIF4G1,EIF4G1,EIF4F
1981,EIF4G1,EIF4G1,EIF4G
1981,EIF4G1,EIF4G1,EIF4GI
1981,EIF4G1,EIF4G1,P220
1981,EIF4G1,EIF4G1,PARK18
1981,EIF4G1,EIF4G1,EIF4G1
11098,PRSS23,PRSS23,SIG13
11098,PRSS23,PRSS23,SPUVE
11098,PRSS23,PRSS23,ZSIG13
11098,PRSS23,PRSS23,PRSS23
79850,FAM57A,TLCD3A,CT120
79850,FAM57A,TLCD3A,FAM57A
79850,FAM57A,TLCD3A,TLCD3A
3300,DNAJB2,DNAJB2,CMT2T
3300,DNAJB2,DNAJB2,DSMA5
3300,DNAJB2,DNAJB2,HSJ-1
3300,DNAJB2,DNAJB2,HSJ1
3300,DNAJB2,DNAJB2,HSPF3
3300,DNAJB2,DNAJB2,DNAJB2
9124,PDLIM1,PDLIM1,CLIM1
9124,PDLIM1,PDLIM1,CLP-36
9124,PDLIM1,PDLIM1,CLP36
9124,PDLIM1,PDLIM1,HEL-S-112
9124,PDLIM1,PDLIM1,hCLIM1
9124,PDLIM1,PDLIM1,PDLIM1
29763,PACSIN3,PACSIN3,SDPIII
29763,PACSIN3,PACSIN3,PACSIN3
1635,DCTD,DCTD,DCTD
1676,DFFA,DFFA,DFF-45
1676,DFFA,DFFA,DFF1
1676,DFFA,DFFA,ICAD
1676,DFFA,DFFA,DFFA
51375,SNX7,SNX7,SNX7
23325,KIAA1033,WASHC4,KIAA1033
23325,KIAA1033,WASHC4,MRT43
23325,KIAA1033,WASHC4,SWIP
23325,KIAA1033,WASHC4,WASHC4
9868,TOMM70A,TOMM70,TOMM70A
9868,TOMM70A,TOMM70,Tom70
9868,TOMM70A,TOMM70,TOMM70
533,ATP6V0B,ATP6V0B,ATP6F
533,ATP6V0B,ATP6V0B,HATPL
533,ATP6V0B,ATP6V0B,VMA16
533,ATP6V0B,ATP6V0B,ATP6V0B
22809,ATF5,ATF5,ATFX
22809,ATF5,ATF5,HMFN0395
22809,ATF5,ATF5,ATF5
2597,GAPDH,GAPDH,G3PD
2597,GAPDH,GAPDH,GAPD
2597,GAPDH,GAPDH,HEL-S-162eP
2597,GAPDH,GAPDH,GAPDH
